Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
1840,95.84203928,79.74300042,81.25783535,82.29210196,80.43251149,79.91015462,73.06727957,76.13873799,76.14918512,76.60885917,78.96991224,81.02944044,79.00175473,80.30805225,82.1212712,80.69799181,80.28855527,72.00233964,76.31117177,76.15519594,76.09670501,78.55332423,1447.426994,485.9381084,493.9432536,399.9139732,499.8891255,488.2548161,495.5700003,12071.10705,11225.2029,10377.65039,7552.303287
1850,95.86293356,79.77434183,81.27872963,82.3025491,80.6310071,79.94149603,72.71207689,76.14918512,76.18052654,76.55662349,79.00125366,81.02944044,79.09923962,80.42503412,81.98479236,80.81497368,80.36654319,71.65139403,76.27217781,76.17469292,75.72626243,79.02125171,1455.93354,488.5000567,496.4973815,402.0735174,502.5458469,491.2496298,498.2521041,12136.82304,11291.21601,10433.80492,7595.881579
1860,95.84203928,79.77434183,81.36230673,82.20852486,80.6310071,80.2131216,73.19264522,76.15963226,76.24320936,76.74467196,78.71918094,81.00994346,79.15773055,80.38604016,81.92630142,80.83447066,80.50302203,72.06083057,76.29167479,76.33066875,75.62877754,78.43634237,1464.416475,491.2588454,499.0345247,404.2443336,505.2090832,494.3881276,501.1044136,12201.14281,11356.30636,10487.70871,7639.731027
1870,95.85248642,79.78478897,81.34141245,82.31299624,80.59966569,80.20267447,73.22398663,76.20142081,76.1700794,76.96406185,78.72962808,80.93195555,79.19672451,80.4445311,82.00428934,80.77597972,80.50302203,72.11932151,76.27217781,76.17469292,76.03821408,78.4948333,1472.851775,493.8259174,501.7448954,406.4135496,507.876859,497.5544707,503.8723261,12268.54014,11423.24604,10545.12605,7684.637137
1880,95.87338069,79.91015462,81.47722524,82.29210196,80.55787714,80.15043878,73.2448809,76.20142081,76.02381947,77.0894275,78.70873381,80.85396764,79.27471242,80.2690583,82.06278027,80.83447066,80.54201599,72.43127315,76.25268083,76.0187171,76.3696627,78.6703061,1481.330169,496.3868541,504.29395,408.5753198,510.5250835,500.5663671,506.6504567,12333.3385,11488.86308,10602.50829,7726.869314
1890,95.89427497,79.98328458,81.45633097,82.29210196,80.76681989,80.17133305,73.80902633,76.21186795,76.14918512,76.77601337,79.26243209,80.89296159,79.37219731,80.58100994,82.10177422,80.91245857,80.71748879,73.0941704,76.23318386,76.15519594,76.09670501,78.90426984,1489.69756,498.7786933,506.9156843,410.6934382,513.1530497,503.4669586,509.2494504,12398.96575,11552.82734,10659.86607,7771.100087
1900,95.88382783,79.95194317,81.53990807,82.29210196,80.68324279,80.06686168,74.18512328,76.15963226,76.15963226,77.09987463,78.96991224,80.85396764,79.37219731,80.46402808,82.02378631,80.83447066,80.56151297,73.5426009,76.33066875,76.15519594,76.17469292,78.63131215,1498.137501,501.2230046,509.373134,412.8892947,515.8642362,506.252243,512.4461091,12465.41235,11617.22012,10713.86311,7812.804773
1910,95.89427497,80.01462599,81.53990807,82.28165483,80.95486837,80.20267447,74.75971584,76.24320936,76.15963226,76.69243627,78.79231091,80.7954767,79.4696822,80.54201599,82.23825307,80.7954767,80.50302203,74.38097095,76.23318386,76.1941899,75.92123221,78.72879704,1506.907223,503.7775125,511.7955996,415.0375715,518.5134464,509.0524834,515.1729846,12530.78936,11681.10672,10769.35142,7853.416694
1920,95.93606352,80.0459674,81.4667781,82.35478479,80.91307982,80.13999164,74.63435019,76.20142081,76.29544505,77.03719181,78.55202674,80.71748879,79.4696822,80.50302203,82.33573796,80.75648275,80.71748879,74.32248002,76.25268083,76.35016572,76.09670501,78.47533632,1515.521842,506.2525289,514.309027,417.2033611,521.163301,511.7530586,517.9567195,12597.9766,11747.37954,10825.71076,7893.391467
1930,95.91516924,79.78478897,81.18470539,82.37567906,80.99665692,80.08775595,74.65524446,76.22231509,76.24320936,76.88048475,78.58336816,80.71748879,79.4696822,80.40553714,82.39422889,80.71748879,80.60050692,74.36147397,76.25268083,76.3696627,76.27217781,78.37785143,1524.095809,508.6907498,516.8415831,419.3542585,523.83251,514.4697932,520.6064009,12663.73944,11812.73114,10883.27126,7933.271381
1940,95.89427497,79.94149603,81.22649394,82.45925616,80.98620978,80.16088592,74.75971584,76.20142081,76.26410364,77.14166318,78.71918094,80.71748879,79.52817313,80.17157341,82.06278027,80.83447066,80.65899786,74.49795282,76.29167479,76.40865666,76.21368688,78.86527588,1532.582021,511.357092,519.4735457,421.5580481,526.4851565,517.2355392,523.333994,12728.28139,11877.05925,10937.17713,7973.099468
1950,95.92561638,80.09820309,81.53990807,82.41746761,81.01755119,80.41161722,74.7492687,76.20142081,76.27455077,76.82824906,78.61470957,80.75648275,79.68414896,80.40553714,82.06278027,80.63950088,80.67849483,74.34197699,76.29167479,76.42815364,75.90173523,78.3193605,1541.063968,514.1231089,522.0047875,423.7120956,529.1192015,520.0245936,525.9717761,12797.58779,11945.27537,10993.12619,8011.693745
1960,95.91516924,80.07730882,81.57124948,82.44880903,80.83994985,80.32804012,74.79105725,76.20142081,76.30589219,77.19389887,78.11324697,80.83447066,79.58666407,80.46402808,82.02378631,80.75648275,80.56151297,74.30298304,76.27217781,76.40865666,76.21368688,77.98791187,1549.485506,516.7289869,524.4637612,425.873295,531.7202563,522.7194525,528.6449844,12867.84193,12013.41959,11050.83593,8050.22256
1970,95.93606352,80.10865023,81.59214375,82.29210196,81.09068115,80.56832428,74.98955286,76.20142081,76.28499791,77.26702883,79.00125366,80.91245857,79.56716709,80.4445311,81.96529538,80.60050692,80.58100994,74.55644375,76.25268083,76.38915968,76.27217781,78.59231819,1557.912856,519.2239626,527.0872656,428.0396272,534.3633072,525.4396559,531.270814,12932.74337,12079.08202,11106.69979,8088.463542
1980,95.93606352,80.16088592,81.60259089,82.4697033,80.61011283,80.53698287,75.05223569,76.19097367,76.29544505,77.0894275,78.32218972,80.99044648,79.56716709,80.67849483,82.10177422,80.60050692,80.63950088,74.84889842,76.29167479,76.35016572,76.23318386,78.33885748,1566.351704,521.7422056,529.66727,430.3137586,537.0390044,528.1253732,533.8708309,12998.21846,12141.58426,11161.8379,8124.782312
1990,95.91516924,80.05641454,81.60259089,82.53238613,81.05933974,80.52653573,75.59548684,76.20142081,76.2536565,76.93272043,78.72962808,80.9709495,79.62565802,80.63950088,82.08227725,81.06843439,80.60050692,75.37531683,76.27217781,76.38915968,76.1941899,78.6703061,1575.121857,524.4180329,532.3430532,432.4790825,539.7076254,530.8574474,536.5009235,13064.95614,12201.582,11219.33849,8164.488894
2000,95.90472211,80.25491015,81.58169662,82.56372754,81.25783535,80.67279565,75.78353531,76.18052654,76.26410364,76.91182616,78.71918094,80.99044648,79.70364593,80.48352505,82.02378631,81.32189511,80.83447066,75.47280172,76.25268083,76.40865666,76.25268083,78.57282121,1583.560002,526.9907391,535.0323166,434.6758153,542.3954903,533.6358822,539.1225021,13127.6389,12266.06684,11274.62689,8202.108898
2010,95.94651066,80.15043878,81.61303803,82.53238613,81.28917677,80.67279565,75.80442959,76.1700794,76.28499791,77.2565817,78.24905976,80.93195555,79.66465198,80.52251901,82.1212712,81.41938,81.06843439,75.41431078,76.25268083,76.38915968,76.33066875,78.04640281,1592.000745,529.513628,537.5967046,436.844507,545.0469207,536.3249246,541.7027395,13192.91763,12329.60846,11333.99236,8240.921646
2020,95.94651066,80.33848725,81.67572085,82.58462181,81.34141245,80.7145842,75.86711241,76.19097367,76.26410364,76.84914333,78.70873381,80.9709495,79.76213687,80.65899786,82.21875609,81.41938,80.9709495,75.53129265,76.25268083,76.38915968,76.13569897,78.72879704,1600.512255,532.1651393,540.1504704,439.005876,547.6562918,539.0285032,544.3898634,13257.09282,12394.0626,11393.68697,8281.145367
2030,95.97785207,80.36982867,81.60259089,82.68909319,81.34141245,80.67279565,75.85666527,76.18052654,76.29544505,77.04763895,78.76096949,80.91245857,79.78163385,80.81497368,82.17976214,81.47787093,81.00994346,75.47280172,76.25268083,76.40865666,76.46714759,78.88477286,1608.90131,534.5803329,542.69662,441.1793944,550.3145369,541.7360069,546.9237125,13319.77446,12458.75015,11451.3322,8321.11462
2040,96.00919348,80.4638529,81.65482658,82.43836189,81.31007104,80.72503134,76.13873799,76.19097367,76.27455077,77.1730046,78.66694526,80.89296159,79.8206278,80.77597972,81.98479236,81.45837395,80.85396764,75.74575941,76.29167479,76.38915968,76.17469292,78.90426984,1617.315999,537.0794134,545.218056,443.3393784,552.9458438,544.4417181,549.4690905,13384.47725,12522.2228,11506.50752,8358.562507
2050,95.97785207,80.50564145,81.6339323,82.64730464,81.2160468,80.69368993,76.14918512,76.1700794,76.28499791,77.07898036,78.53113247,80.95145252,80.05459154,80.85396764,82.1212712,81.38038604,80.93195555,75.68726847,76.23318386,76.3696627,76.29167479,78.68980308,1625.72765,539.5539171,547.6655805,445.5000301,555.6199109,547.1207958,552.0299791,13448.31463,12588.00842,11563.39962,8397.905021
2060,95.97785207,80.50564145,81.61303803,82.68909319,81.27872963,80.83994985,76.1700794,76.19097367,76.12829085,76.85959047,78.74007522,80.91245857,80.15207643,80.81497368,82.1212712,81.36088906,81.10742835,75.68726847,76.23318386,76.21368688,76.35016572,78.74829401,1634.224387,542.0403824,550.2343463,447.6694346,558.2895163,549.8504475,554.6795372,13512.12669,12651.81927,11621.47084,8437.039927
2070,95.96740493,80.42206435,81.5503552,82.73088174,81.47722524,80.7145842,76.21186795,76.20142081,76.2536565,76.671542,78.51023819,80.93195555,80.05459154,80.81497368,82.16026516,81.51686489,81.10742835,75.64827452,76.23318386,76.31117177,76.29167479,78.94326379,1642.659018,544.5411211,552.7426425,450.0546105,560.9394905,552.5472724,557.2267684,13576.02683,12717.74984,11674.53669,8474.852299
2080,95.95695779,80.44295863,81.49811952,82.7204346,81.4667781,80.67279565,76.28499791,76.20142081,76.27455077,77.01629753,78.92812369,80.83447066,80.13257945,80.89296159,82.21875609,81.49736791,81.08793137,75.62877754,76.31117177,76.35016572,76.42815364,79.07974264,1651.108007,546.9820227,555.243186,452.2331826,563.6024285,555.2217881,559.859875,13640.49053,12786.99023,11730.32731,8512.607597
2090,95.95695779,80.51608859,81.6339323,82.75177601,81.5503552,80.7145842,76.54617635,76.18052654,76.2536565,77.15211032,78.85499373,80.85396764,80.21056736,80.58100994,82.37473192,81.5948528,81.04893741,75.8432443,76.31117177,76.35016572,76.89608111,79.00175473,1659.546112,549.3940593,557.8488342,454.3929245,566.3736427,557.9588357,562.4040671,13703.72081,12854.01016,11786.69259,8551.809071
2100,95.97785207,80.50564145,81.58169662,82.76222315,81.59214375,80.7981613,76.5879649,76.20142081,76.2536565,77.0894275,78.51023819,80.75648275,80.15207643,80.71748879,82.33573796,81.55585884,81.04893741,75.97972314,76.23318386,76.33066875,76.40865666,78.59231819,1667.974617,551.9010543,560.4628345,456.9195593,569.6018418,560.6816917,564.9679853,13767.36673,12919.20448,11843.58097,8589.319221
2110,95.99874634,80.67279565,81.60259089,82.76222315,81.45633097,80.87129127,75.85666527,76.20142081,76.3372336,77.0894275,78.74007522,80.83447066,80.30805225,80.6200039,82.33573796,81.55585884,81.04893741,74.65392864,76.25268083,76.3696627,76.74010528,78.6703061,1676.339169,554.3739684,563.1011728,459.3462773,572.3566442,563.398264,567.5542698,13834.32583,12978.98582,11898.89574,8627.267524
2120,95.99874634,80.69368993,81.68616799,82.75177601,81.53990807,80.74592562,76.71333055,76.20142081,76.3372336,77.15211032,78.72962808,80.7954767,80.34704621,80.63950088,82.33573796,81.49736791,81.06843439,75.90173523,76.29167479,76.3696627,76.64262039,79.09923962,1684.705703,556.874319,565.6845508,461.6677539,575.0533061,566.1166163,570.1225991,13899.0277,13040.93883,11952.16342,8664.051802
2130,96.01964062,80.78771417,81.94734643,82.76222315,81.61303803,80.93397409,76.53572921,76.20142081,76.32678646,77.03719181,78.61470957,80.85396764,80.40553714,80.85396764,82.27724703,81.63384675,80.63950088,75.57028661,76.25268083,76.38915968,76.48664457,79.06024566,1694.325094,559.3802065,568.2793375,464.2009969,578.1441601,568.8545869,573.0133678,13962.73548,13101.3557,12010.24171,8702.92592
2140,95.99874634,80.7981613,81.98913498,82.81445884,81.60259089,80.95486837,76.56707062,76.23276222,76.3372336,77.18345173,78.41621396,80.81497368,80.52251901,80.89296159,82.296744,81.65334373,80.81497368,75.64827452,76.25268083,76.3696627,76.70111133,78.82628193,1703.257413,561.9214647,570.9210939,466.6056314,581.185789,571.5234417,575.6891372,14029.6728,13163.10223,12066.38806,8740.398568
2150,95.94651066,80.82950272,81.8846636,82.8040117,81.60259089,80.99665692,76.18052654,76.21186795,76.28499791,77.15211032,78.57292102,80.83447066,80.69799181,80.89296159,82.296744,81.5948528,80.81497368,75.31682589,76.23318386,76.3696627,76.75960226,78.76779099,1711.86434,564.4622634,573.4224091,469.0788318,583.9682278,574.3187474,578.2604492,14095.72132,13228.56708,12123.52675,8778.737881
2160,95.94651066,80.86084413,81.83242791,82.8040117,81.59214375,81.02799833,76.10739657,76.23276222,76.32678646,77.22524028,78.69828667,80.81497368,80.56151297,80.87346461,82.25775005,81.53636186,80.87346461,75.219341,76.23318386,76.3696627,76.58412946,78.90426984,1720.48159,566.8845331,575.9840886,471.4251142,586.762682,577.5088282,581.0457351,14161.00065,13295.94676,12178.12244,8816.362764
2170,95.99874634,80.77726703,81.74885081,82.86669453,81.58169662,80.97576264,76.09694944,76.23276222,76.22231509,77.29837025,78.62515671,80.81497368,80.71748879,80.85396764,82.33573796,81.53636186,80.67849483,75.25833496,76.27217781,76.27217781,76.87658413,78.98225775,1729.129757,569.3717202,578.5691047,473.782887,589.5751933,580.3589234,584.7304018,14226.42561,13366.78399,12234.95268,8854.536816
2180,95.99874634,80.80860844,81.83242791,82.81445884,81.64437944,81.05933974,76.0029252,76.22231509,76.31633932,77.44463017,78.60426243,80.77597972,80.73698577,80.48352505,82.19925911,81.69233769,80.89296159,75.27783194,76.21368688,76.3696627,76.72060831,79.09923962,1737.722169,571.8947061,581.0675612,476.1324803,592.701403,583.205955,587.6419948,14292.65229,13433.11035,12291.67022,8891.044094
2190,96.00919348,80.82950272,81.86376933,82.83535311,82.03092353,80.82950272,76.04471375,76.23276222,76.31633932,77.23568742,78.67739239,80.77597972,80.75648275,80.95145252,82.39422889,81.73133164,80.6200039,75.27783194,76.23318386,76.3696627,76.66211737,78.96276077,1746.333066,574.3846646,583.7131174,478.4649266,595.8515364,585.9610587,590.30452,14357.72842,13499.0321,12347.29475,8928.47796
2200,95.99874634,80.94442123,81.84287505,82.7204346,81.60259089,80.87129127,76.66109486,76.22231509,76.29544505,77.31926452,78.67739239,80.73698577,80.83447066,80.89296159,82.23825307,81.65334373,81.08793137,76.0187171,76.23318386,76.38915968,76.62312342,78.92376682,1754.92905,576.8926599,586.2774445,480.7923354,598.7796633,588.7243774,592.8591366,14424.20613,13566.59036,12402.60011,8969.200142
2210,96.01964062,80.92352695,81.90555788,83.02340159,81.8010865,81.0488926,76.9222733,76.21186795,76.3372336,77.45507731,78.95946511,80.75648275,80.83447066,81.04893741,82.21875609,81.71183467,81.02944044,76.25268083,76.21368688,76.33066875,77.05205693,79.37219731,1763.557677,579.4517386,588.8022563,483.0897348,601.5869102,591.5141218,595.4072054,14489.73803,13630.60267,12456.90347,9010.267381
2220,96.03008776,80.82950272,81.91600501,82.98161304,81.64437944,81.1324697,76.94316757,76.23276222,76.3372336,77.1730046,78.63560384,80.81497368,80.77597972,81.08793137,82.31624098,81.34139208,81.1464223,76.33066875,76.23318386,76.33066875,76.66211737,79.19672451,1772.377467,581.9604286,591.284657,485.4967403,604.4475981,594.2797113,597.9336871,14554.79484,13690.43401,12513.06942,9050.46405
2230,96.03008776,81.02799833,81.92645215,82.83535311,81.66527372,81.16381112,77.12076891,76.22231509,76.3372336,77.39239448,78.52068533,80.77597972,80.67849483,81.00994346,82.37473192,81.24390719,81.00994346,76.50614155,76.21368688,76.3696627,76.89608111,78.88477286,1782.294357,584.4186667,593.8633253,487.9586005,607.0783803,597.0291359,600.4445987,14625.69967,13753.16354,12570.29973,9092.994995
2240,96.04053489,81.17425825,81.93689929,82.83535311,81.61303803,81.16381112,77.12076891,76.19097367,76.32678646,77.31926452,78.66694526,80.85396764,80.75648275,80.95145252,82.49171378,81.36088906,81.08793137,76.3696627,76.23318386,76.38915968,76.87658413,78.96276077,1790.986053,586.9525801,596.5556184,490.3261316,610.3729509,599.7489972,603.1067945,14693.95987,13821.10607,12629.27956,9135.493114
2250,96.05098203,81.2160468,81.8010865,82.79356456,81.79063936,81.1324697,77.02674467,76.22231509,76.3372336,76.99540326,78.38487254,80.7954767,80.63950088,80.75648275,82.53070774,81.51686489,81.02944044,76.38915968,76.23318386,76.3696627,76.50614155,79.13823357,1799.627458,589.5765465,599.1059125,492.6801371,613.3854829,602.4660502,605.8932084,14758.73751,13887.49813,12684.80455,9177.33352
2260,96.06142917,81.20559967,82.11450063,83.10697869,81.99958211,81.08023402,77.20434601,76.22231509,76.3372336,76.53572921,78.60426243,80.89296159,80.69799181,80.95145252,82.55020472,81.75082862,81.18541626,76.35016572,76.23318386,76.33066875,76.42815364,79.09923962,1808.31338,592.10571,601.6275815,495.1217312,616.0247157,605.2213629,608.5149416,14825.46972,13956.1317,12741.66227,9221.949003
2270,96.04053489,81.2996239,82.0518178,83.03384873,81.9682407,81.18470539,77.29837025,76.21186795,76.3372336,76.87003761,78.60426243,80.87346461,81.02944044,81.12692533,82.5697017,81.80931956,80.93195555,76.31117177,76.27217781,76.33066875,76.52563853,78.98225775,1817.253916,594.6846557,604.2305224,497.9852861,618.6449334,607.9583259,611.0524302,14890.78116,14021.18227,12799.03891,9267.226886
2280,96.05098203,81.37275387,82.01002925,83.04429586,81.9682407,81.20559967,77.31926452,76.23276222,76.27455077,77.04763895,78.60426243,80.83447066,80.9709495,81.12692533,82.58919867,81.84831351,80.85396764,76.35016572,76.21368688,76.25268083,76.68161435,78.63131215,1826.171275,597.2535919,606.8445282,500.5693782,621.3417561,610.6262118,613.6713331,14954.58045,14089.85537,12853.96279,9308.866982
2290,96.05098203,81.39364814,82.06226494,82.90848308,82.02047639,81.23694108,77.36105307,76.23276222,76.28499791,77.21479315,78.40576682,80.7954767,80.9709495,81.24390719,82.45271983,81.90680445,80.77597972,76.27217781,76.21368688,76.31117177,76.97406902,78.4948333,1835.192737,599.8364867,609.2738313,503.0570498,624.013098,613.3461369,616.2253319,15019.6946,14154.22823,12911.14872,9353.469694
