,Iteration,BACKPROP_train,RHC_train,SA0.15_train,SA0.35_train,SA0.55_train,SA0.7_train,SA0.95_train,GA_50_20_20_train,GA_50_20_10_train,GA_50_10_20_train,GA_50_10_10_train,BACKPROP_test,RHC_test,SA0.15_test,SA0.35_test,SA0.55_test,SA0.7_test,SA0.95_test,GA_50_20_20_test,GA_50_20_10_test,GA_50_10_20_test,GA_50_10_10_test,BACKPROP_time,RHC_time,SA0.15_time,SA0.35_time,SA0.55_time,SA0.7_time,SA0.95_time,GA_50_20_20_time,GA_50_20_10_time,GA_50_10_20_time,GA_50_10_10_time
302,3020,96.1450062683,82.33389051399999,82.981613038,83.94274968660001,82.981613038,82.61596322609999,80.64145424150001,76.13873798579999,76.28499791060001,78.1550355203,77.73715002089999,80.6395008774,82.2967440047,81.5168648859,83.1741080133,82.5697016962,82.33573796060001,79.7816338468,76.2526808345,76.2916747904,77.8904269838,78.3193604991,2468.51637767,784.03944597,798.210452945,689.666660188,821.04753333,817.647051751,815.0344017780001,19795.9449506,18836.0625879,17038.3475363,12492.177351799999
303,3030,96.1659005433,82.2712076891,82.8980359382,84.06811533640001,82.8771416632,82.5219389887,80.63100710410001,76.15963226080001,76.30589218549999,77.998328458,78.0819055579,80.62000389939999,82.31624098260001,81.458373952,83.2325989472,82.55020471830001,82.2187560928,80.0935854942,76.23318385649999,76.3111717684,77.753948138,78.8067849483,2477.13541741,786.5500811160001,800.6353610739999,692.042275802,823.845048519,820.4499349280001,817.645231989,19859.1207586,18916.5299813,17093.5151716,12536.8618611
304,3040,96.1867948182,82.31299623899999,82.9920601755,83.1383201003,82.8980359382,82.48015043880001,80.672795654,76.10739657330001,76.2536564981,78.1654826578,77.977434183,80.58100994349999,82.3552349386,81.8678104894,82.82316240979999,82.4917137844,82.3552349386,80.1130824722,76.2721778124,76.2916747904,77.94891791769999,78.57282121269999,2486.67492118,789.121004044,803.1798050780001,694.6113439989999,826.641141484,823.1280243760001,820.263444648,19925.5708363,18991.880549200003,17149.5974413,12580.0292012
305,3050,96.1659005433,82.2816548266,82.981613038,83.9845382365,82.91893021310001,82.48015043880001,80.672795654,76.15963226080001,76.24320936059999,77.93564563310001,78.1132469703,80.58100994349999,82.27724702670001,81.63384675380001,83.1546110353,82.4137258725,82.27724702670001,80.3470462078,76.2136868785,76.3111717684,77.5784753363,78.4948333008,2496.172237,791.6835489639999,805.707254217,696.9756642230001,829.458669211,825.821410408,822.866722842,19996.6317974,19062.450351599997,17204.2991586,12623.7360571
306,3060,96.1763476807,82.42791475139998,82.9293773506,83.9531968241,82.96071876309999,82.53238612620001,80.8295027163,76.15963226080001,76.2536564981,77.39239448389999,77.998328458,80.58100994349999,82.2577500487,81.6728407097,83.1936049912,82.55020471830001,82.37473191660001,80.4640280756,76.2721778124,76.2916747904,77.03255995319999,78.4558393449,2504.83774705,794.27651821,808.233724936,699.393591777,832.346094584,828.8812620360001,825.534190817,20061.6500022,19133.209271400003,17260.736258700003,12666.0973121
307,3070,96.1763476807,82.4488090263,82.9084830756,83.96364396160001,83.00250731300001,82.43836188879999,80.651901379,76.1178437108,76.30589218549999,77.6640200585,78.301295445,80.62000389939999,82.2967440047,81.6728407097,83.0961201014,82.5307077403,82.33573796060001,80.58100994349999,76.2721778124,76.3111717684,77.4419964905,78.78728797040002,2514.08807371,796.886207359,810.6782014280001,701.870004529,835.081069407,832.12132861,828.152471669,20126.162679799996,19196.0660943,17319.8768153,12712.1818282
308,3080,96.1659005433,82.31299623899999,82.981613038,83.91140827410001,82.9920601755,82.699540326,80.66234851649999,76.1491851233,76.28499791060001,77.6222315086,78.3744254074,80.6395008774,82.3552349386,81.6728407097,83.1936049912,82.5697016962,82.2967440047,80.56151296549999,76.1551959446,76.2721778124,76.9935659973,78.8457789043,2524.36935346,799.4640149510001,813.135099061,704.5578858169999,837.8786057489999,834.821138724,830.79112353,20193.7251946,19263.6042085,17375.6934156,12757.365711299999
309,3090,96.1972419557,82.5114918512,82.9502716256,83.9323025491,82.9711659005,82.699540326,80.7354784789,76.15963226080001,76.2745507731,77.998328458,78.0505641454,80.5420159875,82.27724702670001,81.6728407097,83.1546110353,82.55020471830001,82.2577500487,80.6589978553,76.0382140768,76.3306687463,77.6564632482,78.6508091246,2533.28115651,802.008999763,815.59701423,707.123485244,840.641454371,837.4332865,833.3921856039999,20258.7248099,19337.7716137,17432.5778726,12802.628388
310,3100,96.15545340579999,82.3965733389,83.0860844129,84.0054325115,83.05474300040001,82.5950689511,80.8921855412,76.13873798579999,76.31633932300001,77.653572921,78.5624738822,80.4835250536,81.98479235719999,81.75082862160001,83.2715929031,82.7646714759,82.16026515889999,80.4640280756,76.2136868785,76.3306687463,77.169038799,78.86527588220001,2542.05267962,804.54203241,818.221221022,709.653759138,843.386435465,840.146378012,836.168425756,20323.471038699998,19405.369314900003,17491.314551800002,12845.365436299999
311,3110,96.1867948182,82.4697033013,82.91893021310001,83.96364396160001,83.06519013789999,82.48015043880001,80.8295027163,76.2014208107,76.29544504809999,77.67446719600001,78.1968240702,80.4835250536,82.0042893352,81.7313316436,83.2131019692,82.745174498,82.0432832911,80.249561318,76.05771105480001,76.3111717684,77.42249951260001,78.8457789043,2550.84574106,806.9728467860001,820.811509191,712.3478664930001,846.078518154,842.6981081839999,838.791432772,20390.2127576,19467.7292344,17549.6483535,12888.7552575
312,3120,96.2076890932,82.48015043880001,82.93982448810002,84.015879649,83.00250731300001,82.6264103636,81.0384454659,76.1282908483,76.31633932300001,77.6431257835,78.2490597576,80.4835250536,82.0432832911,81.8288165334,83.1546110353,82.68668356399999,82.1407681809,80.58100994349999,76.23318385649999,76.3696627023,77.5979723143,78.9237668161,2559.80470292,809.618761113,823.403818743,715.00323206,848.795994498,845.23020508,841.4476297919999,20453.5507469,19534.364902,17604.393621,12927.8640298
313,3130,96.2076890932,82.4488090263,82.93982448810002,83.994985374,82.9920601755,82.6264103636,81.0488926034,76.2223150857,76.31633932300001,77.23568742159999,78.3953196824,80.4835250536,82.121271203,81.80931955550001,83.2131019692,82.5112107623,82.10177422499999,80.5030220316,76.0967050107,76.3306687463,76.9935659973,78.6118151686,2568.69332041,812.207584023,825.9835915589999,717.2541308919999,851.520488249,847.6442685589999,844.1148935489999,20515.9349878,19592.503081299998,17659.1889037,12971.1068665
314,3140,96.2076890932,82.45925616379999,83.04429586290001,84.0054325115,83.0965315504,82.678646051,81.1220225658,76.18052653569998,76.30589218549999,77.21479314669999,78.2281654827,80.4640280756,82.10177422499999,81.80931955550001,83.2910898811,82.72567751999999,82.31624098260001,80.6005069214,76.0772080328,76.3306687463,76.1746929226,78.8457789043,2577.63629281,814.735565216,828.524282344,719.784105391,854.2290786,850.1153771410001,846.761893875,20583.0984768,19654.0406908,17712.2842526,13012.088611799998
315,3150,96.1763476807,82.4488090263,83.0129544505,84.06811533640001,82.8875888007,82.6473046385,81.1847053907,76.1491851233,76.34768073549999,76.7028834099,78.1027998328,80.44453109770001,82.0432832911,81.7703255995,83.42756872679999,82.37473191660001,82.37473191660001,80.5420159875,76.1162019887,76.3306687463,76.2136868785,78.72879703650001,2586.77935557,817.254429942,830.975624545,722.075578857,856.9062377639999,852.592679695,849.453757031,20649.5371807,19722.718028400002,17765.779262599997,13053.1291352
316,3160,96.1763476807,82.4488090263,82.981613038,84.06811533640001,83.0756372754,82.7622231509,81.1847053907,76.1491851233,76.34768073549999,77.5804429586,78.1968240702,80.4640280756,82.31624098260001,81.88730746729999,83.310586859,82.7841684539,82.4722168064,80.6589978553,76.2721778124,76.3891596802,76.97406901929999,78.9432637941,2597.11352972,819.806848255,833.633139861,724.314677227,859.666523827,855.0122876639999,852.232532755,20713.142816099997,19791.287929299997,17821.1147385,13093.2750045
317,3170,96.2181362307,82.49059757629999,82.81445883830001,84.1516924363,83.05474300040001,82.65775177600001,81.4249895529,76.15963226080001,76.31633932300001,77.1521103218,78.3535311325,80.4835250536,82.2187560928,81.6728407097,83.36907779289999,82.6086956522,82.2967440047,80.873464613,76.0772080328,76.3696627023,76.6036264379,79.2357184636,2605.86673566,822.365145829,836.1882844710001,726.598505685,862.446901927,857.5122360619999,854.9551513539999,20779.2385961,19860.271603999998,17877.2434659,13136.635898100001
318,3180,96.1972419557,82.54283326369999,83.0338487254,84.0576681989,83.0965315504,82.78311742579999,81.4458838278,76.1178437108,76.2745507731,77.3192645215,78.2386126201,80.4250341197,82.2967440047,81.6728407097,83.330083837,82.8036654319,82.31624098260001,80.853967635,76.2136868785,76.2916747904,76.40865665819999,78.86527588220001,2614.64800064,824.805663067,838.691962018,728.8535089119999,865.1902937739999,859.97649608,857.616215666,20844.122808400003,19928.3239034,17934.4937949,13178.148033299998
319,3190,96.2181362307,82.49059757629999,83.023401588,84.1203510238,83.1383201003,82.5846218136,81.66527371500001,76.21186794820001,76.29544504809999,77.7684914333,78.13414124529999,80.4835250536,82.31624098260001,81.88730746729999,83.349580815,82.72567751999999,82.121271203,80.8149736791,76.1746929226,76.3501657243,77.130044843,78.86527588220001,2623.4607424,827.326525476,841.407655111,731.074114335,867.89576325,862.40951126,860.323581081,20910.1187252,19998.1899467,17990.870035699998,13220.0944801
320,3200,96.2076890932,82.5219389887,83.10697868780001,84.0785624739,83.1487672378,82.63685750100001,81.6548265775,76.18052653569998,76.3267864605,76.9536147096,78.3326368575,80.5030220316,82.27724702670001,81.8288165334,83.3885747709,82.3552349386,82.2967440047,80.79547670110001,76.2526808345,76.3696627023,75.94072918699999,78.68980308050001,2633.15054078,829.889988282,843.88561189,733.2493248689999,870.672945355,864.841614758,862.9421226710001,20973.9900711,20066.752765200003,18047.0329073,13261.769915500001
321,3210,96.1972419557,82.56372753870001,83.10697868780001,84.06811533640001,83.2218972002,82.6264103636,81.7384036774,76.1700793982,76.2745507731,77.0998746344,78.3326368575,80.4640280756,82.2577500487,81.9068044453,83.1936049912,82.58919867419999,82.33573796060001,80.892961591,76.1551959446,76.3501657243,76.40865665819999,78.76779099240001,2641.64544574,832.4350132110001,846.637492238,735.6683752519999,873.401726207,867.257589123,865.535287019,21037.8488151,20135.016907700003,18103.8651115,13307.8733121
322,3220,96.2076890932,82.5114918512,83.11742582529999,84.0785624739,83.24279147509999,82.7517760134,81.7488508149,76.1700793982,76.31633932300001,77.23568742159999,78.1236941078,80.4055371417,82.2967440047,81.8483135114,83.46656268279999,82.72567751999999,82.0432832911,80.9124585689,76.1746929226,76.3501657243,76.8375901735,78.6313121466,2649.91015401,834.9787625089999,849.1603388310001,737.9580877139999,876.1017379860001,869.680289523,868.148047082,21103.0221754,20207.267942299997,18158.531003099997,13352.0053002
323,3230,96.2181362307,82.55328040119998,83.1487672378,82.1249477643,83.1801086502,82.699540326,81.66527371500001,76.21186794820001,76.31633932300001,76.7551190974,78.0505641454,80.4640280756,82.1992591148,81.88730746729999,81.7313316436,82.8036654319,81.98479235719999,80.9514525249,76.23318385649999,76.3696627023,75.76525638529999,78.68980308050001,2658.66897701,837.479129916,851.665270855,740.2846383660001,878.794567162,872.139869688,870.7708338369999,21169.189173900002,20280.6948648,18216.8818992,13395.2534801
324,3240,96.23903050560001,82.36523192649999,83.10697868780001,84.0994567489,83.34726284999999,82.81445883830001,81.64437944,76.13873798579999,76.3267864605,76.9327204346,78.0296698705,80.5030220316,82.16026515889999,81.8483135114,83.1741080133,82.84265938779998,82.16026515889999,80.9514525249,76.2721778124,76.3696627023,76.3891596802,78.6703061026,2667.57061443,839.9442312360001,854.2902401760001,742.8671145039999,881.6047182780001,874.5565686589999,873.4057583739999,21233.744522599998,20354.035285299997,18277.1517506,13438.494718900001
325,3250,96.2181362307,82.35478478899999,83.0860844129,84.1621395738,83.30547429999999,82.65775177600001,81.6757208525,76.2014208107,76.3267864605,76.9327204346,77.89385708319999,80.44453109770001,82.2967440047,81.8483135114,83.1936049912,82.8816533437,82.2577500487,81.00994345880001,76.2526808345,76.3501657243,76.6036264379,79.021251706,2676.90318438,842.483129653,856.835190712,745.162207717,884.311600865,877.0159814389999,876.044188879,21298.0410679,20417.7126714,18335.523592299996,13482.6164815
326,3260,96.2181362307,82.53238612620001,83.05474300040001,84.1307981613,83.38905139990001,82.8353531132,81.5921437526,76.1700793982,76.31633932300001,77.4759715838,77.998328458,80.4835250536,82.1992591148,81.9068044453,83.4470657048,82.9986352115,82.1407681809,80.834470657,76.2526808345,76.3696627023,76.3501657243,78.68980308050001,2685.65167399,844.9631154739999,859.3103573760001,747.570050964,889.1442216889999,879.457633903,878.568811797,21366.895237099998,20484.8443303,18395.6087712,13524.680282299998
327,3270,96.2181362307,82.5010447137,83.05474300040001,84.0994567489,83.2218972002,82.7622231509,81.57124947759999,76.0760551609,76.33723359800001,76.94316757210001,78.0087755955,80.44453109770001,82.2577500487,81.9652953792,83.2325989472,82.72567751999999,82.31624098260001,80.7564827452,76.0772080328,76.3501657243,75.84324429709999,78.72879703650001,2695.17939299,847.531446303,861.79182705,750.192593022,894.1097651760001,881.8626283210001,881.223484848,21431.6529648,20558.9684873,18453.6096279,13568.0072049
328,3280,96.2494776431,82.5219389887,83.06519013789999,84.2770580861,83.2741328876,82.78311742579999,81.62348516509999,76.1178437108,76.33723359800001,77.30881738400001,78.4997910573,80.5030220316,82.16026515889999,81.88730746729999,83.2325989472,82.86215636579999,82.27724702670001,80.9124585689,76.1162019887,76.3501657243,76.7790992396,79.021251706,2704.02186801,850.151928322,864.3484722889999,752.455796289,897.559115528,884.3451267439999,883.827215603,21496.1543047,20627.7997937,18510.4696755,13609.9832382
329,3290,96.2494776431,82.49059757629999,83.0965315504,84.2248223987,83.46218136229999,82.678646051,81.63393230249999,76.1491851233,76.30589218549999,77.6849143335,78.1027998328,80.5420159875,82.121271203,81.9263014233,83.2131019692,82.9401442776,82.1407681809,81.0879313706,76.0382140768,76.3501657243,76.8765841295,78.7093000585,2712.15187146,852.6522610869999,866.8742180339999,754.880808351,900.671998667,886.8307540610001,886.4428919569999,21561.0836018,20700.1922193,18567.2173838,13654.562429
330,3300,96.23903050560001,82.33389051399999,83.15921437530001,84.2770580861,83.34726284999999,82.699540326,81.63393230249999,76.1700793982,76.33723359800001,77.84162139569999,78.2281654827,80.5225190096,81.8678104894,82.0627802691,83.2131019692,82.84265938779998,82.1992591148,81.0294404367,76.1356989667,76.3501657243,77.5199844024,78.8262819263,2720.06991881,855.240097194,869.3621982210001,757.261128249,903.56583354,889.260269836,889.077789141,21627.089329,20767.167412900002,18625.8509426,13693.6127005
331,3310,96.2703719181,82.41746761390002,83.1278729628,84.2352695361,83.4935227748,82.7099874634,81.63393230249999,76.1491851233,76.2745507731,77.8729628082,78.1654826578,80.4640280756,81.9457984012,82.082277247,83.330083837,82.745174498,82.2382530708,81.0879313706,76.23318385649999,76.3501657243,77.5004874244,78.78728797040002,2728.03224624,857.855683837,872.069527168,759.496587908,906.352370607,892.374379734,891.734562345,21692.8554259,20841.968163799997,18678.1494644,13730.2724937
332,3320,96.2494776431,82.6055160886,83.26368575010001,84.19348098620002,83.26368575010001,82.7517760134,81.7279565399,76.1700793982,76.30589218549999,77.39239448389999,78.25950689509999,80.4835250536,81.98479235719999,82.0627802691,83.2325989472,82.4722168064,82.31624098260001,80.9124585689,76.1746929226,76.3501657243,76.4281536362,78.6703061026,2735.81265388,860.2966244610001,874.6151680280001,761.9242263460001,909.0710715260001,895.800575525,894.432635885,21763.9981395,20912.563479700002,18735.1210496,13770.5331954
333,3330,96.2494776431,82.65775177600001,83.3159214375,84.2248223987,83.3681571249,82.68909318850001,81.7592979524,76.2223150857,76.29544504809999,77.89385708319999,78.1445883828,80.4835250536,82.0237863131,82.0432832911,83.349580815,82.5697016962,82.4722168064,81.1074283486,76.1162019887,76.3306687463,77.3055176448,78.5338272568,2743.37416787,862.821234615,877.239341995,764.538740119,911.744796928,898.756740343,897.077277138,21830.4560259,20977.8928882,18790.9269839,13808.09209
